시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.95,202103,6,128000 ,13,2010,길음로9길 50,20210406
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.96,202104,3,110000 ,4,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.92,202104,8,93800 ,12,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.96,202104,24,98800 ,28,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.95,202104,29,122000 ,2,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.96,202105,5,98500 ,17,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),114.86,202105,9,149700 ,25,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.96,202105,13,121500 ,27,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.98,202105,15,97000 ,26,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),114.91,202105,20,157500 ,17,2010,길음로9길 50,20210714
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.96,202105,29,119000 ,11,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.98,202106,3,95000 ,17,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.92,202106,14,91000 ,1,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.98,202106,29,98000 ,21,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),59.96,202107,6,93000 ,3,2010,길음로9길 50,
서울특별시 성북구 길음동,1286,1286,0,길음뉴타운9단지(래미안),84.95,202107,28,127000 ,11,2010,길음로9길 50,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202101,11,92000 ,21,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202101,12,76500 ,3,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202101,14,79500 ,18,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202101,23,88000 ,9,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202101,25,107000 ,18,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202101,27,91000 ,6,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202101,29,91500 ,20,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202101,30,79000 ,11,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202102,6,76500 ,16,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202102,6,79000 ,8,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202102,6,79900 ,4,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202102,6,68000 ,1,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202102,14,87000 ,4,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202102,15,75000 ,8,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202102,20,108500 ,20,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202102,20,95000 ,10,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202102,20,92800 ,5,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202102,25,94500 ,18,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202103,7,76000 ,4,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202103,11,72000 ,1,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202103,13,91000 ,10,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202103,18,97000 ,17,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202103,20,111000 ,11,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202103,25,107000 ,3,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202103,27,80000 ,18,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202104,3,81500 ,11,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202104,10,120000 ,7,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202104,17,82000 ,4,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202104,17,94000 ,5,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),114.912,202104,22,89000 ,12,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202105,1,81200 ,16,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202105,19,82300 ,8,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202106,5,82500 ,2,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202106,12,84900 ,7,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202106,16,87500 ,10,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202106,19,90500 ,1,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202106,21,91000 ,4,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202106,23,99000 ,15,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202106,25,92500 ,9,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202106,26,99700 ,16,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202106,29,84700 ,12,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202107,7,100000 ,17,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202107,10,85700 ,13,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),59.998,202107,11,85000 ,7,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202107,17,98000 ,15,2003,숭인로2길 61,
서울특별시 성북구 길음동,1278,1278,0,길음동동부센트레빌(1278-0),84.844,202107,20,99000 ,5,2003,숭인로2길 61,
서울특별시 성북구 길음동,1277,1277,0,길음현대,59.98,202101,18,62000 ,10,2000,길음로13길 11,
서울특별시 성북구 길음동,1277,1277,0,길음현대,59.98,202101,22,69900 ,15,2000,길음로13길 11,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,111.71,202101,6,84800 ,2,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,111.71,202101,13,95000 ,14,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.13,202101,20,80000 ,12,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.13,202101,23,78000 ,12,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.52,202101,27,81000 ,12,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.52,202103,2,75000 ,11,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202104,21,65000 ,13,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202105,19,70000 ,13,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202105,21,66700 ,7,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.13,202105,25,75000 ,12,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202105,25,68000 ,15,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.13,202105,28,80000 ,9,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202106,8,66600 ,6,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202106,11,70000 ,12,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202106,15,69000 ,7,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,59.94,202106,19,66500 ,7,1998,동소문로 248,
서울특별시 성북구 길음동,1276,1276,0,돈암2-1삼부,84.13,202106,27,83000 ,5,1998,동소문로 248,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202101,15,114000 ,18,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202101,19,114300 ,3,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202101,21,114500 ,9,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.95,202101,23,150600 ,11,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202101,30,115000 ,12,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202102,11,113000 ,11,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.95,202102,13,149900 ,9,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202102,15,119000 ,6,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.95,202102,18,153000 ,21,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202102,20,115000 ,5,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.99,202103,3,121000 ,15,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202103,3,115500 ,36,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.99,202103,6,118000 ,27,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.99,202103,8,119000 ,39,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202103,20,115500 ,9,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,109.98,202103,22,200000 ,13,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.69,202103,24,115500 ,9,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202103,27,115500 ,6,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202104,1,117800 ,7,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202104,16,110000 ,10,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202104,20,114000 ,7,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.99,202104,21,117500 ,8,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202104,23,113000 ,4,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.66,202104,26,150000 ,10,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202105,1,125000 ,35,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202105,4,114500 ,7,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.9,202105,15,155000 ,10,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202105,23,115000 ,15,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.9,202105,24,154000 ,6,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.99,202105,28,140000 ,4,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202106,6,113000 ,22,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202106,17,119500 ,12,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202106,19,119200 ,14,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.99,202106,19,116000 ,5,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.95,202106,23,153000 ,29,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.9,202106,26,125000 ,39,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,84.99,202107,12,154000 ,4,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202107,14,117000 ,7,2019,숭인로 50,
서울특별시 성북구 길음동,498,498,0,래미안길음센터피스,59.97,202107,14,117000 ,17,2019,숭인로 50,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,59.9723,202101,12,89000 ,10,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,84.932,202101,19,110000 ,2,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,84.932,202101,22,120000 ,12,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,59.9284,202101,29,86500 ,5,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,59.9284,202104,20,96000 ,13,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,84.932,202104,24,110000 ,16,2019,서경로 60,
서울특별시 성북구 길음동,1287-1,1287,1,롯데캐슬골든힐스,59.8946,202107,10,96000 ,-1,2019,서경로 60,
서울특별시 성북구 길음동,635-168,635,168,신안파크,68.14,202101,23,49500 ,8,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,68.14,202101,28,52800 ,9,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,68.14,202102,6,52000 ,8,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,68.14,202105,31,54300 ,8,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,68.14,202107,17,54300 ,7,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,79.87,202107,21,62000 ,2,1988,길음로 141,
서울특별시 성북구 길음동,635-168,635,168,신안파크,79.87,202107,21,61500 ,11,1988,길음로 141,
서울특별시 성북구 돈암동,624,624,0,구현대,51.47,202104,12,42000 ,1,1981,정릉로44길 37,
서울특별시 성북구 돈암동,624,624,0,구현대,51.47,202104,20,40000 ,3,1981,정릉로44길 37,
서울특별시 성북구 돈암동,643,643,0,길음역금호어울림센터힐,84.98,202101,7,107500 ,18,2014,동소문로34길 73,
서울특별시 성북구 돈암동,643,643,0,길음역금호어울림센터힐,84.77,202101,21,100000 ,18,2014,동소문로34길 73,
서울특별시 성북구 돈암동,643,643,0,길음역금호어울림센터힐,84.88,202101,23,106000 ,6,2014,동소문로34길 73,
서울특별시 성북구 돈암동,643,643,0,길음역금호어울림센터힐,119.56,202105,11,130000 ,18,2014,동소문로34길 73,
서울특별시 성북구 돈암동,641,641,0,대성유니드(641-0),115.93,202106,21,91000 ,5,2009,동소문로31길 6-1,
서울특별시 성북구 돈암동,641,641,0,대성유니드(641-0),84.94,202107,2,82500 ,14,2009,동소문로31길 6-1,
서울특별시 성북구 돈암동,632,632,0,돈암동 풍림아파트 101~105동,84.68,202103,7,72500 ,10,1999,북악산로 913,
서울특별시 성북구 돈암동,632,632,0,돈암동 풍림아파트 101~105동,59.64,202104,24,58000 ,3,1999,북악산로 913,
서울특별시 성북구 돈암동,632,632,0,돈암동 풍림아파트 101~105동,59.64,202105,30,63300 ,11,1999,북악산로 913,
서울특별시 성북구 돈암동,632,632,0,돈암동 풍림아파트 101~105동,84.68,202106,2,76000 ,5,1999,북악산로 913,
서울특별시 성북구 돈암동,632,632,0,돈암동 풍림아파트 101~105동,59.64,202106,24,59000 ,3,1999,북악산로 913,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,84.98,202101,14,91000 ,9,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,132.43,202101,14,118000 ,5,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,84.98,202102,15,80000 ,1,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,84.98,202106,1,89000 ,7,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,84.98,202107,10,91300 ,8,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,642,642,0,돈암동 해피트리,132.43,202107,20,126000 ,5,2013,아리랑로5길 92,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202101,16,87500 ,19,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202103,5,83000 ,1,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202104,17,84000 ,15,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202105,7,82000 ,3,2006,아리랑로5길 85,20210511
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202105,7,82000 ,3,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202105,24,82900 ,10,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202105,27,87800 ,18,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202105,31,82500 ,7,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202106,16,86200 ,14,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202107,3,82000 ,11,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202107,7,83000 ,13,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202107,10,87800 ,9,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,603,603,0,돈암동더샵아파트,84.817,202107,12,87800 ,6,2006,아리랑로5길 85,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202101,10,64300 ,2,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202101,16,70000 ,17,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202101,19,92000 ,15,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202101,25,97500 ,23,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202101,25,92500 ,11,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202101,30,72500 ,16,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202103,2,86000 ,9,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202103,8,68000 ,14,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202103,12,94500 ,14,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202103,13,98000 ,16,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202103,14,89500 ,14,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202103,20,70000 ,13,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202104,7,80000 ,12,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202104,27,94800 ,14,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202104,28,89800 ,10,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202104,28,98000 ,22,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202105,18,89800 ,12,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202105,29,85000 ,16,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202105,30,69500 ,6,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202106,10,70800 ,6,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,84.59,202106,10,89800 ,26,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202106,14,109800 ,19,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202106,20,71800 ,13,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202106,21,97000 ,4,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202106,23,71500 ,11,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202106,23,72000 ,11,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202107,1,72900 ,15,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,114.66,202107,8,93900 ,6,1999,동소문로34길 24,
서울특별시 성북구 돈암동,01월 15일,15,1,돈암동삼성,59.4,202107,9,67700 ,1,1999,동소문로34길 24,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,59.9342,202103,27,89000 ,13,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,59.9342,202103,27,93000 ,7,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,84.869,202104,21,115000 ,8,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,59.8616,202105,11,77000 ,13,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,84.8778,202106,12,118000 ,16,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,59.8616,202107,19,90500 ,3,2016,아리랑로 75,
서울특별시 성북구 돈암동,644,644,0,돈암코오롱하늘채,59.8616,202107,31,92000 ,3,2016,아리랑로 75,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,41.58,202102,19,52500 ,1,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,84.8,202102,20,74500 ,12,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,41.58,202102,23,55800 ,9,1991,정릉로 402,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,41.58,202103,17,50400 ,8,1991,정릉로 402,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,41.58,202104,2,49000 ,3,1991,정릉로 402,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,68.76,202104,30,71000 ,9,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,56.7,202106,9,65000 ,8,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,68.76,202106,15,73500 ,10,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,41.58,202106,26,53750 ,2,1991,정릉로 402,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,56.7,202107,17,65000 ,1,1991,정릉로 404,
서울특별시 성북구 돈암동,1,1,0,돈암현대아파트,84.39,202107,18,83000 ,6,1991,정릉로 404,
서울특별시 성북구 돈암동,639,639,0,돈암힐스테이트,84.74,202101,6,88900 ,11,2007,아리랑로 68,
서울특별시 성북구 돈암동,639,639,0,돈암힐스테이트,59.38,202105,17,80000 ,8,2007,아리랑로 68,
서울특별시 성북구 돈암동,633,633,0,동부센트레빌,80.54,202101,6,85000 ,17,2003,정릉로 388,
서울특별시 성북구 돈암동,633,633,0,동부센트레빌,80.54,202101,21,87700 ,5,2003,정릉로 388,
서울특별시 성북구 돈암동,633,633,0,동부센트레빌,81.82,202101,26,89000 ,6,2003,정릉로 388,
서울특별시 성북구 돈암동,633,633,0,동부센트레빌,80.54,202104,25,94500 ,14,2003,정릉로 388,
서울특별시 성북구 돈암동,633,633,0,동부센트레빌,80.54,202106,30,96800 ,13,2003,정릉로 388,
서울특별시 성북구 돈암동,630,630,0,동소문현대,84.72,202104,10,50000 ,4,1994,아리랑로5길 50-8,
서울특별시 성북구 돈암동,630,630,0,동소문현대,84.72,202107,13,69500 ,11,1994,아리랑로5길 50-8,
서울특별시 성북구 돈암동,631,631,0,범양,59.79,202101,9,69000 ,3,1998,정릉로 402-16,
서울특별시 성북구 돈암동,631,631,0,범양,84.92,202102,27,84000 ,20,1998,정릉로 402-16,
서울특별시 성북구 돈암동,631,631,0,범양,59.79,202104,19,68900 ,2,1998,정릉로 402-16,
서울특별시 성북구 돈암동,631,631,0,범양,59.79,202105,4,59900 ,1,1998,정릉로 402-16,
서울특별시 성북구 돈암동,631,631,0,범양,59.79,202105,5,69000 ,8,1998,정릉로 402-16,
